time,operating_hours,fuel_consumption(liter),engine_id
2017-12-27,4087,3737.6,7940559597
2017-12-28,4088,3763.2,7940559597
2017-12-29,4088,3865.6,7940559597
2017-12-30,4088,3865.6,7940559597
2017-12-31,4088,3865.6,7940559597
2018-01-01,4088,3865.6,7940559597
2018-01-02,4097,3865.6,7940559597
2018-01-03,4105,3328,7940559597
2018-01-04,4114,3148.8,7940559597
2018-01-05,4120,3379.2,7940559597
2018-01-06,4120,3379.2,7940559597
2018-01-07,4120,3379.2,7940559597
2018-01-08,4128,3609.6,7940559597
2018-01-09,4137,3328,7940559597
2018-01-10,4142,3840,7940559597
2018-01-11,4142,3379.2,7940559597
2018-01-12,4145,3891.2,7940559597
2018-01-13,4145,3891.2,7940559597
2018-01-14,4145,3891.2,7940559597
2018-01-15,4153,3353.6,7940559597
2018-01-16,4162,3404.8,7940559597
2018-01-17,4172,3507.2,7940559597
2018-01-18,4180,3353.6,7940559597
2018-01-19,4187,3404.8,7940559597
2018-01-20,4187,3404.8,7940559597
2018-01-21,4187,3404.8,7940559597
2018-01-22,4196,3328,7940559597
2018-01-23,4204,3404.8,7940559597
2018-01-24,4213,3123.2,7940559597
2018-01-25,4222,3379.2,7940559597
2018-01-26,4227,3379.2,7940559597
2018-01-27,4227,3379.2,7940559597
2018-01-28,4227,3379.2,7940559597
2018-01-29,4235,3328,7940559597
2018-01-30,4244,3328,7940559597
2018-01-31,4252,3840,7940559597
2018-02-01,4261,3353.6,7940559597
2018-02-02,4269,3558.4,7940559597
2018-02-03,4271,3353.6,7940559597
2018-02-04,4271,3353.6,7940559597
2018-02-05,4278,3865.6,7940559597
2018-02-06,4288,3584,7940559597
2018-02-07,4297,3353.6,7940559597
2018-02-08,4307,3532.8,7940559597
2018-02-09,4315,3353.6,7940559597
2018-02-10,4317,3891.2,7940559597
2018-02-11,4317,3891.2,7940559597
2018-02-12,4326,3814.4,7940559597
2018-02-13,4336,3353.6,7940559597
2018-02-14,4345,3532.8,7940559597
2018-02-15,4355,3379.2,7940559597
2018-02-16,4364,3891.2,7940559597
2018-02-17,4364,3891.2,7940559597
2018-02-18,4364,3891.2,7940559597
2018-02-19,4372,3891.2,7940559597
2018-02-20,4382,3430.4,7940559597
2018-02-21,4391,3353.6,7940559597
2018-02-22,4401,3481.6,7940559597
2018-02-23,4410,3328,7940559597
2018-02-24,4415,3123.2,7940559597
2018-02-25,4415,3123.2,7940559597
2018-02-26,4423,3584,7940559597
2018-02-27,4432,3891.2,7940559597
2018-02-28,4441,3379.2,7940559597
2018-03-01,4449,3891.2,7940559597
2018-03-02,4458,3379.2,7940559597
2018-03-03,4458,3379.2,7940559597
2018-03-04,4458,3379.2,7940559597
2018-03-05,4466,3328,7940559597
2018-03-06,4475,3379.2,7940559597
2018-03-07,4484,3481.6,7940559597
2018-03-08,4491,3379.2,7940559597
2018-03-09,4499,3456,7940559597
2018-03-10,4503,3200,7940559597
2018-03-11,4503,3200,7940559597
2018-03-12,4512,3276.8,7940559597
2018-03-13,4520,3430.4,7940559597
2018-03-14,4529,3379.2,7940559597
2018-03-15,4535,3353.6,7940559597
2018-03-16,4544,3430.4,7940559597
2018-03-17,4544,3430.4,7940559597
2018-03-18,4544,3430.4,7940559597
2018-03-19,4553,3404.8,7940559597
2018-03-20,4562,3532.8,7940559597
2018-03-21,4570,3353.6,7940559597
2018-03-22,4579,3507.2,7940559597
2018-03-23,4587,3379.2,7940559597
2018-03-24,4587,3379.2,7940559597
2018-03-25,4587,3379.2,7940559597
2018-03-26,4595,3379.2,7940559597
2018-03-27,4603,3865.6,7940559597
2018-03-28,4612,3865.6,7940559597
2018-03-29,4620,3891.2,7940559597
2017-12-20,2460,4352,2159359786
2017-12-21,2466,3686.4,2159359786
2017-12-22,2474,5017.6,2159359786
2017-12-23,2474,5017.6,2159359786
2017-12-24,2479,4940.8,2159359786
2017-12-25,2479,4940.8,2159359786
2017-12-26,2479,4940.8,2159359786
2017-12-27,2482,4454.4,2159359786
2017-12-28,2487,4249.6,2159359786
2017-12-29,2496,5017.6,2159359786
2017-12-30,2496,5017.6,2159359786
2017-12-31,2496,5017.6,2159359786
2018-01-01,2503,4352,2159359786
2018-01-02,2510,3532.8,2159359786
2018-01-03,2516,5017.6,2159359786
2018-01-04,2516,5017.6,2159359786
2018-01-05,2519,5017.6,2159359786
2018-01-06,2525,4992,2159359786
2018-01-07,2525,4992,2159359786
2018-01-08,2531,4249.6,2159359786
2018-01-09,2539,5017.6,2159359786
2018-01-10,2548,4326.4,2159359786
2018-01-11,2556,5017.6,2159359786
2018-01-12,2563,4992,2159359786
2018-01-13,2563,4992,2159359786
2018-01-14,2563,4992,2159359786
2018-01-15,2570,4224,2159359786
2018-01-16,2579,5017.6,2159359786
2018-01-17,2585,4300.8,2159359786
2018-01-18,2593,3840,2159359786
2018-01-19,2601,5017.6,2159359786
2018-01-20,2609,4915.2,2159359786
2018-01-21,2616,4172.8,2159359786
2018-01-22,2625,3712,2159359786
2018-01-23,2633,5017.6,2159359786
2018-01-24,2636,4480,2159359786
2018-01-25,2642,4275.2,2159359786
2018-01-26,2650,5043.2,2159359786
2018-01-27,2658,4992,2159359786
2018-01-28,2663,4224,2159359786
2018-01-29,2673,3737.6,2159359786
2018-01-30,2680,5017.6,2159359786
2018-01-31,2687,4249.6,2159359786
2018-02-01,2699,5017.6,2159359786
2018-02-02,2699,5017.6,2159359786
2018-02-03,2699,5017.6,2159359786
2018-02-04,2699,5017.6,2159359786
2018-02-05,2699,5017.6,2159359786
2018-02-06,2699,5017.6,2159359786
2018-02-07,2699,5017.6,2159359786
2018-02-08,2699,5017.6,2159359786
2018-02-09,2699,5017.6,2159359786
2018-02-10,2699,5017.6,2159359786
2018-02-11,2699,5017.6,2159359786
2018-02-12,2699,5017.6,2159359786
2018-02-13,2699,5017.6,2159359786
2018-02-14,2699,5017.6,2159359786
2018-02-15,2699,5017.6,2159359786
2018-02-16,2699,5017.6,2159359786
2018-02-17,2699,5017.6,2159359786
2018-02-18,2699,5017.6,2159359786
2018-02-19,2699,5017.6,2159359786
2018-02-20,2699,5017.6,2159359786
2018-02-21,2699,5017.6,2159359786
2018-02-22,2699,5017.6,2159359786
2018-02-23,2699,5017.6,2159359786
2018-02-24,2699,5017.6,2159359786
2018-02-25,2699,5017.6,2159359786
2018-02-26,2699,5017.6,2159359786
2018-02-27,2699,5017.6,2159359786
2018-02-28,2699,5017.6,2159359786
2018-03-01,2699,5017.6,2159359786
2018-03-02,2699,5017.6,2159359786
2018-03-03,2699,5017.6,2159359786
2018-03-04,2699,5017.6,2159359786
2018-03-05,2699,5017.6,2159359786
2018-03-06,2699,5017.6,2159359786
2018-03-07,2699,5017.6,2159359786
2018-03-08,2699,5017.6,2159359786
2018-03-09,2699,5017.6,2159359786
2018-03-10,2699,5017.6,2159359786
2018-03-11,2699,5017.6,2159359786
2018-03-12,2699,5017.6,2159359786
2018-03-13,2699,5017.6,2159359786
2018-03-14,2699,5017.6,2159359786
2018-03-15,2699,5017.6,2159359786
2018-03-16,2699,5017.6,2159359786
2018-03-17,2699,5017.6,2159359786
2018-03-18,2699,5017.6,2159359786
2018-03-19,2699,5017.6,2159359786
2018-03-20,2699,5017.6,2159359786
2018-03-21,2699,5017.6,2159359786
2018-03-22,2699,5017.6,2159359786
2018-03-23,2699,5017.6,2159359786
2018-03-24,2699,5017.6,2159359786
2018-03-25,2699,5017.6,2159359786
2018-03-26,2699,5017.6,2159359786
2018-03-27,2699,5017.6,2159359786
2018-03-28,2699,5017.6,2159359786
2018-03-29,2699,5017.6,2159359786
2017-12-20,3959,5017.6,5687959787
2017-12-21,3973,5017.6,5687959787
2017-12-22,3986,5017.6,5687959787
2017-12-23,3986,5017.6,5687959787
2017-12-24,3986,5017.6,5687959787
2017-12-25,3986,5017.6,5687959787
2017-12-26,3989,2560,5687959787
2017-12-27,3995,5017.6,5687959787
2017-12-28,4001,5017.6,5687959787
2017-12-29,4007,4531.2,5687959787
2017-12-30,4007,4531.2,5687959787
2017-12-31,4007,4531.2,5687959787
2018-01-01,4009,4403.2,5687959787
2018-01-02,4024,5017.6,5687959787
2018-01-03,4037,5017.6,5687959787
2018-01-04,4052,5017.6,5687959787
2018-01-05,4065,5017.6,5687959787
2018-01-06,4073,2585.6,5687959787
2018-01-07,4073,2585.6,5687959787
2018-01-08,4088,4992,5687959787
2018-01-09,4103,4096,5687959787
2018-01-10,4116,3763.2,5687959787
2018-01-11,4131,4838.4,5687959787
2018-01-12,4146,3379.2,5687959787
2018-01-13,4155,4198.4,5687959787
2018-01-14,4155,4198.4,5687959787
2018-01-15,4169,4992,5687959787
2018-01-16,4178,5017.6,5687959787
2018-01-17,4189,4992,5687959787
2018-01-18,4204,4992,5687959787
2018-01-19,4217,4992,5687959787
2018-01-20,4221,3942.4,5687959787
2018-01-21,4221,3942.4,5687959787
2018-01-22,4235,5017.6,5687959787
2018-01-23,4249,5017.6,5687959787
2018-01-24,4263,4992,5687959787
2018-01-25,4275,4992,5687959787
2018-01-26,4288,5017.6,5687959787
2018-01-27,4295,4172.8,5687959787
2018-01-28,4295,4172.8,5687959787
2018-01-29,4310,5017.6,5687959787
2018-01-30,4325,4198.4,5687959787
2018-01-31,4339,4992,5687959787
2018-02-01,4354,5017.6,5687959787
2018-02-02,4366,5017.6,5687959787
2018-02-03,4366,5017.6,5687959787
2018-02-04,4366,5017.6,5687959787
2018-02-05,4375,4992,5687959787
2018-02-06,4389,4812.8,5687959787
2018-02-07,4403,4992,5687959787
2018-02-08,4417,5017.6,5687959787
2018-02-09,4431,5017.6,5687959787
2018-02-10,4440,4147.2,5687959787
2018-02-11,4440,4147.2,5687959787
2018-02-12,4456,5017.6,5687959787
2018-02-13,4472,5017.6,5687959787
2018-02-14,4489,5017.6,5687959787
2018-02-15,4505,4992,5687959787
2018-02-16,4520,5017.6,5687959787
2018-02-17,4529,3916.8,5687959787
2018-02-18,4529,3916.8,5687959787
2018-02-19,4544,4326.4,5687959787
2018-02-20,4560,4992,5687959787
2018-02-21,4568,5017.6,5687959787
2018-02-22,4583,5017.6,5687959787
2018-02-23,4592,5017.6,5687959787
2018-02-24,4592,5017.6,5687959787
2018-02-25,4592,5017.6,5687959787
2018-02-26,4608,5017.6,5687959787
2018-02-27,4612,4992,5687959787
2018-02-28,4628,5017.6,5687959787
2018-03-01,4645,4992,5687959787
2018-03-02,4659,4992,5687959787
2018-03-03,4669,2560,5687959787
2018-03-04,4669,2560,5687959787
2018-03-05,4677,4992,5687959787
2018-03-06,4685,4992,5687959787
2018-03-07,4693,5017.6,5687959787
2018-03-08,4700,4992,5687959787
2018-03-09,4713,5017.6,5687959787
2018-03-10,4723,3968,5687959787
2018-03-11,4723,3968,5687959787
2018-03-12,4736,5017.6,5687959787
2018-03-13,4749,5017.6,5687959787
2018-03-14,4762,5017.6,5687959787
2018-03-15,4769,5017.6,5687959787
2018-03-16,4777,4966.4,5687959787
2018-03-17,4777,4966.4,5687959787
2018-03-18,4777,4966.4,5687959787
2018-03-19,4793,4121.6,5687959787
2018-03-20,4808,5017.6,5687959787
2018-03-21,4824,4889.6,5687959787
2018-03-22,4838,4992,5687959787
2018-03-23,4855,5017.6,5687959787
2018-03-24,4864,3302.4,5687959787
2018-03-25,4864,3302.4,5687959787
2018-03-26,4878,5017.6,5687959787
2018-03-27,4890,4761.6,5687959787
2018-03-28,4905,5017.6,5687959787
2018-03-29,4920,4992,5687959787
2017-12-20,5886,4992,4569859790
2017-12-21,5897,4992,4569859790
2017-12-22,5907,4992,4569859790
2017-12-23,5907,4992,4569859790
2017-12-24,5907,4992,4569859790
2017-12-25,5907,4992,4569859790
2017-12-26,5907,4992,4569859790
2017-12-27,5917,4992,4569859790
2017-12-28,5927,4992,4569859790
2017-12-29,5938,4992,4569859790
2017-12-30,5938,4992,4569859790
2017-12-31,5938,4992,4569859790
2018-01-01,5938,4992,4569859790
2018-01-02,5948,4992,4569859790
2018-01-03,5958,4992,4569859790
2018-01-04,5969,4992,4569859790
2018-01-05,5980,4992,4569859790
2018-01-06,5990,4992,4569859790
2018-01-07,5990,4992,4569859790
2018-01-08,6001,4992,4569859790
2018-01-09,6012,4992,4569859790
2018-01-10,6019,4684.8,4569859790
2018-01-11,6028,4992,4569859790
2018-01-12,6028,4710.4,4569859790
2018-01-13,6038,4992,4569859790
2018-01-14,6048,4992,4569859790
2018-01-15,6058,4992,4569859790
2018-01-16,6069,4992,4569859790
2018-01-17,6078,4992,4569859790
2018-01-18,6088,4992,4569859790
2018-01-19,6099,5017.6,4569859790
2018-01-20,6099,5017.6,4569859790
2018-01-21,6099,5017.6,4569859790
2018-01-22,6109,4992,4569859790
2018-01-23,6119,4992,4569859790
2018-01-24,6130,4992,4569859790
2018-01-25,6140,4147.2,4569859790
2018-01-26,6149,4992,4569859790
2018-01-27,6159,4992,4569859790
2018-01-28,6159,4992,4569859790
2018-01-29,6170,4992,4569859790
2018-01-30,6180,4992,4569859790
2018-01-31,6191,4992,4569859790
2018-02-01,6200,4992,4569859790
2018-02-02,6210,4992,4569859790
2018-02-03,6219,4992,4569859790
2018-02-04,6219,4992,4569859790
2018-02-05,6230,4992,4569859790
2018-02-06,6241,4992,4569859790
2018-02-07,6250,4992,4569859790
2018-02-08,6260,4992,4569859790
2018-02-09,6271,4992,4569859790
2018-02-10,6271,4992,4569859790
2018-02-11,6273,4684.8,4569859790
2018-02-12,6284,4992,4569859790
2018-02-13,6294,4992,4569859790
2018-02-14,6304,4992,4569859790
2018-02-15,6315,4992,4569859790
2018-02-16,6324,4992,4569859790
2018-02-17,6332,4992,4569859790
2018-02-18,6332,4992,4569859790
2018-02-19,6341,4992,4569859790
2018-02-20,6352,4992,4569859790
2018-02-21,6362,4992,4569859790
2018-02-22,6372,4992,4569859790
2018-02-23,6383,4992,4569859790
2018-02-24,6383,4992,4569859790
2018-02-25,6383,4992,4569859790
2018-02-26,6393,4992,4569859790
2018-02-27,6404,4992,4569859790
2018-02-28,6414,4992,4569859790
2018-03-01,6421,4889.6,4569859790
2018-03-02,6431,4992,4569859790
2018-03-03,6431,4992,4569859790
2018-03-04,6431,4992,4569859790
2018-03-05,6441,4992,4569859790
2018-03-06,6451,4992,4569859790
2018-03-07,6462,4992,4569859790
2018-03-08,6472,4992,4569859790
2018-03-09,6483,4992,4569859790
2018-03-10,6483,4992,4569859790
2018-03-11,6483,4992,4569859790
2018-03-12,6490,4992,4569859790
2018-03-13,6491,4864,4569859790
2018-03-14,6501,4992,4569859790
2018-03-15,6507,4992,4569859790
2018-03-16,6517,4992,4569859790
2018-03-17,6517,4992,4569859790
2018-03-18,6517,4992,4569859790
2018-03-19,6528,4992,4569859790
2018-03-20,6538,4992,4569859790
2018-03-21,6547,4992,4569859790
2018-03-22,6558,4992,4569859790
2018-03-23,6569,4992,4569859790
2018-03-24,6569,4992,4569859790
2018-03-25,6569,4992,4569859790
2018-03-26,6578,4992,4569859790
2018-03-27,6589,4992,4569859790
2018-03-28,6598,4992,4569859790
2018-03-29,6608,4992,4569859790
2017-12-19,12373,4992,3413759796
2017-12-20,12396,4992,3413759796
2017-12-21,12419,4992,3413759796
2017-12-22,12437,4992,3413759796
2017-12-23,12460,4684.8,3413759796
2017-12-24,12471,4659.2,3413759796
2017-12-25,12471,4659.2,3413759796
2017-12-26,12475,4608,3413759796
2017-12-27,12499,4992,3413759796
2017-12-28,12523,4454.4,3413759796
2017-12-29,12547,4992,3413759796
2017-12-30,12570,4992,3413759796
2017-12-31,12582,3686.4,3413759796
2018-01-01,12582,3686.4,3413759796
2018-01-02,12601,2944,3413759796
2018-01-03,12624,4121.6,3413759796
2018-01-04,12648,4326.4,3413759796
2018-01-05,12672,4787.2,3413759796
2018-01-06,12685,4915.2,3413759796
2018-01-07,12694,4531.2,3413759796
2018-01-08,12710,4889.6,3413759796
2018-01-09,12734,4940.8,3413759796
2018-01-10,12758,4249.6,3413759796
2018-01-11,12776,4940.8,3413759796
2018-01-12,12799,4889.6,3413759796
2018-01-13,12822,4633.6,3413759796
2018-01-14,12845,4812.8,3413759796
2018-01-15,12862,4966.4,3413759796
2018-01-16,12885,4864,3413759796
2018-01-17,12909,4070.4,3413759796
2018-01-18,12929,4966.4,3413759796
2018-01-19,12953,4992,3413759796
2018-01-20,12977,4966.4,3413759796
2018-01-21,12983,4096,3413759796
2018-01-22,12996,4787.2,3413759796
2018-01-23,13019,4966.4,3413759796
2018-01-24,13033,4889.6,3413759796
2018-01-25,13056,4556.8,3413759796
2018-01-26,13079,4326.4,3413759796
2018-01-27,13101,4889.6,3413759796
2018-01-28,13125,4710.4,3413759796
2018-01-29,13148,4710.4,3413759796
2018-01-30,13170,4736,3413759796
2018-01-31,13193,4992,3413759796
2018-02-01,13215,4710.4,3413759796
2018-02-02,13215,4710.4,3413759796
2018-02-03,13215,4710.4,3413759796
2018-02-04,13215,4710.4,3413759796
2018-02-05,13215,4710.4,3413759796
2018-02-06,13215,4710.4,3413759796
2018-02-07,13215,4710.4,3413759796
2018-02-08,13215,4710.4,3413759796
2018-02-09,13215,4710.4,3413759796
2018-02-10,13215,4710.4,3413759796
2018-02-11,13215,4710.4,3413759796
2018-02-12,13215,4710.4,3413759796
2018-02-13,13215,4710.4,3413759796
2018-02-14,13215,4710.4,3413759796
2018-02-15,13215,4710.4,3413759796
2018-02-16,13215,4710.4,3413759796
2018-02-17,13215,4710.4,3413759796
2018-02-18,13215,4710.4,3413759796
2018-02-19,13215,4710.4,3413759796
2018-02-20,13215,4710.4,3413759796
2018-02-21,13215,4710.4,3413759796
2018-02-22,13215,4710.4,3413759796
2018-02-23,13215,4710.4,3413759796
2018-02-24,13215,4710.4,3413759796
2018-02-25,13215,4710.4,3413759796
2018-02-26,13215,4710.4,3413759796
2018-02-27,13215,4710.4,3413759796
2018-02-28,13215,4710.4,3413759796
2018-03-01,13215,4710.4,3413759796
2018-03-02,13215,4710.4,3413759796
2018-03-03,13215,4710.4,3413759796
2018-03-04,13215,4710.4,3413759796
2018-03-05,13215,4710.4,3413759796
2018-03-06,13215,4710.4,3413759796
2018-03-07,13215,4710.4,3413759796
2018-03-08,13215,4710.4,3413759796
2018-03-09,13215,4710.4,3413759796
2018-03-10,13215,4710.4,3413759796
2018-03-11,13215,4710.4,3413759796
2018-03-12,13215,4710.4,3413759796
2018-03-13,13215,4710.4,3413759796
2018-03-14,13215,4710.4,3413759796
2018-03-15,13215,4710.4,3413759796
2018-03-16,13215,4710.4,3413759796
2018-03-17,13215,4710.4,3413759796
2018-03-18,13215,4710.4,3413759796
2018-03-19,13215,4710.4,3413759796
2018-03-20,13215,4710.4,3413759796
2018-03-21,13215,4710.4,3413759796
2018-03-22,13215,4710.4,3413759796
2018-03-23,13215,4710.4,3413759796
2018-03-24,13215,4710.4,3413759796
2018-03-25,13215,4710.4,3413759796
2018-03-26,13215,4710.4,3413759796
2018-03-27,13215,4710.4,3413759796
2018-03-28,13215,4710.4,3413759796
2018-03-29,13215,4710.4,3413759796
2017-12-20,4258,4940.8,5246759857
2017-12-21,4268,4352,5246759857
2017-12-22,4279,4454.4,5246759857
2017-12-23,4279,4454.4,5246759857
2017-12-24,4279,4454.4,5246759857
2017-12-25,4279,4454.4,5246759857
2017-12-26,4287,3942.4,5246759857
2017-12-27,4290,3148.8,5246759857
2017-12-28,4293,4070.4,5246759857
2017-12-29,4296,3942.4,5246759857
2017-12-30,4296,3942.4,5246759857
2017-12-31,4296,3942.4,5246759857
2018-01-01,4296,3942.4,5246759857
2018-01-02,4305,3609.6,5246759857
2018-01-03,4313,4966.4,5246759857
2018-01-04,4318,4147.2,5246759857
2018-01-05,4323,3763.2,5246759857
2018-01-06,4323,3763.2,5246759857
2018-01-07,4323,3763.2,5246759857
2018-01-08,4330,3251.2,5246759857
2018-01-09,4336,4889.6,5246759857
2018-01-10,4341,4736,5246759857
2018-01-11,4346,4300.8,5246759857
2018-01-12,4354,2918.4,5246759857
2018-01-13,4354,2918.4,5246759857
2018-01-14,4354,2918.4,5246759857
2018-01-15,4357,3072,5246759857
2018-01-16,4362,4915.2,5246759857
2018-01-17,4372,4608,5246759857
2018-01-18,4382,3865.6,5246759857
2018-01-19,4391,4864,5246759857
2018-01-20,4391,4864,5246759857
2018-01-21,4391,4864,5246759857
2018-01-22,4401,3993.6,5246759857
2018-01-23,4411,4992,5246759857
2018-01-24,4423,3891.2,5246759857
2018-01-25,4434,4992,5246759857
2018-01-26,4444,3916.8,5246759857
2018-01-27,4444,3916.8,5246759857
2018-01-28,4444,3916.8,5246759857
2018-01-29,4448,3635.2,5246759857
2018-01-30,4454,4940.8,5246759857
2018-01-31,4460,4428.8,5246759857
2018-02-01,4471,3788.8,5246759857
2018-02-02,4471,3788.8,5246759857
2018-02-03,4471,3788.8,5246759857
2018-02-04,4471,3788.8,5246759857
2018-02-05,4471,3788.8,5246759857
2018-02-06,4471,3788.8,5246759857
2018-02-07,4471,3788.8,5246759857
2018-02-08,4471,3788.8,5246759857
2018-02-09,4471,3788.8,5246759857
2018-02-10,4471,3788.8,5246759857
2018-02-11,4471,3788.8,5246759857
2018-02-12,4471,3788.8,5246759857
2018-02-13,4471,3788.8,5246759857
2018-02-14,4471,3788.8,5246759857
2018-02-15,4471,3788.8,5246759857
2018-02-16,4471,3788.8,5246759857
2018-02-17,4471,3788.8,5246759857
2018-02-18,4471,3788.8,5246759857
2018-02-19,4471,3788.8,5246759857
2018-02-20,4471,3788.8,5246759857
2018-02-21,4471,3788.8,5246759857
2018-02-22,4471,3788.8,5246759857
2018-02-23,4471,3788.8,5246759857
2018-02-24,4471,3788.8,5246759857
2018-02-25,4471,3788.8,5246759857
2018-02-26,4471,3788.8,5246759857
2018-02-27,4471,3788.8,5246759857
2018-02-28,4471,3788.8,5246759857
2018-03-01,4471,3788.8,5246759857
2018-03-02,4471,3788.8,5246759857
2018-03-03,4471,3788.8,5246759857
2018-03-04,4471,3788.8,5246759857
2018-03-05,4471,3788.8,5246759857
2018-03-06,4471,3788.8,5246759857
2018-03-07,4471,3788.8,5246759857
2018-03-08,4471,3788.8,5246759857
2018-03-09,4471,3788.8,5246759857
2018-03-10,4471,3788.8,5246759857
2018-03-11,4471,3788.8,5246759857
2018-03-12,4471,3788.8,5246759857
2018-03-13,4471,3788.8,5246759857
2018-03-14,4471,3788.8,5246759857
2018-03-15,4471,3788.8,5246759857
2018-03-16,4471,3788.8,5246759857
2018-03-17,4471,3788.8,5246759857
2018-03-18,4471,3788.8,5246759857
2018-03-19,4471,3788.8,5246759857
2018-03-20,4471,3788.8,5246759857
2018-03-21,4471,3788.8,5246759857
2018-03-22,4471,3788.8,5246759857
2018-03-23,4471,3788.8,5246759857
2018-03-24,4471,3788.8,5246759857
2018-03-25,4471,3788.8,5246759857
2018-03-26,4471,3788.8,5246759857
2018-03-27,4471,3788.8,5246759857
2018-03-28,4471,3788.8,5246759857
2018-03-29,4471,3788.8,5246759857
2017-12-20,1274,4300.8,2654264148
2017-12-21,1277,4096,2654264148
2017-12-22,1282,3788.8,2654264148
2017-12-23,1282,3788.8,2654264148
2017-12-24,1282,3788.8,2654264148
2017-12-25,1282,3788.8,2654264148
2017-12-26,1282,3788.8,2654264148
2017-12-27,1285,3430.4,2654264148
2017-12-28,1288,3225.6,2654264148
2017-12-29,1290,3686.4,2654264148
2017-12-30,1290,3686.4,2654264148
2017-12-31,1290,3686.4,2654264148
2018-01-01,1290,3686.4,2654264148
2018-01-02,1291,3558.4,2654264148
2018-01-03,1291,3353.6,2654264148
2018-01-04,1294,3225.6,2654264148
2018-01-05,1295,2867.2,2654264148
2018-01-06,1295,2867.2,2654264148
2018-01-07,1295,2867.2,2654264148
2018-01-08,1295,2867.2,2654264148
2018-01-09,1297,4787.2,2654264148
2018-01-10,1299,4531.2,2654264148
2018-01-11,1300,4172.8,2654264148
2018-01-12,1301,4070.4,2654264148
2018-01-13,1301,4070.4,2654264148
2018-01-14,1301,4070.4,2654264148
2018-01-15,1304,3942.4,2654264148
2018-01-16,1308,3737.6,2654264148
2018-01-17,1310,3276.8,2654264148
2018-01-18,1313,3865.6,2654264148
2018-01-19,1315,3814.4,2654264148
2018-01-20,1315,3814.4,2654264148
2018-01-21,1315,3814.4,2654264148
2018-01-22,1316,3609.6,2654264148
2018-01-23,1318,3507.2,2654264148
2018-01-24,1322,4710.4,2654264148
2018-01-25,1328,4326.4,2654264148
2018-01-26,1331,3660.8,2654264148
2018-01-27,1332,3251.2,2654264148
2018-01-28,1332,3251.2,2654264148
2018-01-29,1332,3251.2,2654264148
2018-01-30,1334,3148.8,2654264148
2018-01-31,1335,2969.6,2654264148
2018-02-01,1337,4787.2,2654264148
2018-02-02,1342,4556.8,2654264148
2018-02-03,1343,4121.6,2654264148
2018-02-04,1343,4121.6,2654264148
2018-02-05,1344,3942.4,2654264148
2018-02-06,1346,3865.6,2654264148
2018-02-07,1350,3609.6,2654264148
2018-02-08,1353,3225.6,2654264148
2018-02-09,1355,4864,2654264148
2018-02-10,1355,4864,2654264148
2018-02-11,1355,4864,2654264148
2018-02-12,1357,4812.8,2654264148
2018-02-13,1360,4582.4,2654264148
2018-02-14,1365,4019.2,2654264148
2018-02-15,1367,3635.2,2654264148
2018-02-16,1373,3404.8,2654264148
2018-02-17,1373,3404.8,2654264148
2018-02-18,1373,3404.8,2654264148
2018-02-19,1377,3712,2654264148
2018-02-20,1380,3404.8,2654264148
2018-02-21,1382,3097.6,2654264148
2018-02-22,1386,4889.6,2654264148
2018-02-23,1388,4608,2654264148
2018-02-24,1388,4608,2654264148
2018-02-25,1388,4608,2654264148
2018-02-26,1391,4352,2654264148
2018-02-27,1394,4096,2654264148
2018-02-28,1397,3814.4,2654264148
2018-03-01,1401,3865.6,2654264148
2018-03-02,1403,3174.4,2654264148
2018-03-03,1403,3174.4,2654264148
2018-03-04,1403,3174.4,2654264148
2018-03-05,1404,4172.8,2654264148
2018-03-06,1408,3968,2654264148
2018-03-07,1411,3584,2654264148
2018-03-08,1413,3251.2,2654264148
2018-03-09,1419,4761.6,2654264148
2018-03-10,1419,4761.6,2654264148
2018-03-11,1419,4761.6,2654264148
2018-03-12,1420,4352,2654264148
2018-03-13,1421,4224,2654264148
2018-03-14,1423,4070.4,2654264148
2018-03-15,1425,3737.6,2654264148
2018-03-16,1427,3507.2,2654264148
2018-03-17,1427,3507.2,2654264148
2018-03-18,1427,3507.2,2654264148
2018-03-19,1428,3302.4,2654264148
2018-03-20,1430,4915.2,2654264148
2018-03-21,1433,4889.6,2654264148
2018-03-22,1433,4531.2,2654264148
2018-03-23,1436,4403.2,2654264148
2018-03-24,1436,4403.2,2654264148
2018-03-25,1436,4403.2,2654264148
2018-03-26,1438,3891.2,2654264148
2018-03-27,1440,3840,2654264148
2018-03-28,1441,3584,2654264148
2018-03-29,1443,3430.4,2654264148
2017-12-20,1349,5017.6,3850565523
2017-12-21,1353,4275.2,3850565523
2017-12-22,1355,3660.8,3850565523
2017-12-23,1355,3660.8,3850565523
2017-12-24,1355,3660.8,3850565523
2017-12-25,1355,3660.8,3850565523
2017-12-26,1359,3072,3850565523
2017-12-27,1362,5017.6,3850565523
2017-12-28,1367,4736,3850565523
2017-12-29,1373,3942.4,3850565523
2017-12-30,1373,3942.4,3850565523
2017-12-31,1373,3942.4,3850565523
2018-01-01,1373,3942.4,3850565523
2018-01-02,1378,5017.6,3850565523
2018-01-03,1382,4761.6,3850565523
2018-01-04,1385,4275.2,3850565523
2018-01-05,1390,3737.6,3850565523
2018-01-06,1390,3737.6,3850565523
2018-01-07,1390,3737.6,3850565523
2018-01-08,1395,5017.6,3850565523
2018-01-09,1400,4505.6,3850565523
2018-01-10,1405,4940.8,3850565523
2018-01-11,1411,4761.6,3850565523
